date,campaign,spend,impressions,clicks,conversions
2024-05-26,summer_promotion,459.37,24944,666,59
2024-05-27,summer_promotion,675.62,33868,1453,118
2024-05-28,summer_promotion,780.67,35598,1109,93
2024-05-29,summer_promotion,667.86,34298,948,35
2024-05-30,summer_promotion,584.68,28075,857,81
2024-05-31,summer_promotion,913.62,51621,1906,176
2024-06-01,summer_promotion,738.17,41975,1282,100
2024-06-02,summer_promotion,691.93,44253,1584,169
2024-06-03,summer_promotion,500.58,27543,934,84
2024-06-04,summer_promotion,491.81,21006,446,34
2024-06-05,summer_promotion,930.89,50990,1319,115
2024-06-06,summer_promotion,618.87,33737,1001,63
2024-06-07,summer_promotion,592.04,34164,1143,115
2024-06-08,summer_promotion,528.92,31572,1019,88
2024-06-09,summer_promotion,803.37,42456,1414,130
2024-06-10,summer_promotion,733.62,42853,1650,150
2024-06-11,summer_promotion,606.2,41228,1318,117
2024-06-12,summer_promotion,570.87,23401,660,56
2024-06-13,summer_promotion,722.08,38940,1406,138
2024-06-14,summer_promotion,776.25,41763,1360,110
2024-06-15,summer_promotion,556.88,34595,898,73
2024-06-16,summer_promotion,686.89,28366,1018,80
2024-06-17,summer_promotion,686.71,35617,873,75
2024-06-18,summer_promotion,672.8,40120,1386,81
2024-06-19,summer_promotion,790.38,46207,1664,151
2024-06-20,summer_promotion,577.33,32866,997,125
2024-06-21,summer_promotion,632.63,29944,912,95
2024-06-22,summer_promotion,593.32,23458,927,81
2024-06-23,summer_promotion,602.09,34918,963,63
2024-06-24,summer_promotion,773.0,39271,1368,114
2024-06-25,summer_promotion,758.98,41328,907,84
2024-06-26,summer_promotion,604.61,35656,1168,122
2024-06-27,summer_promotion,623.46,26056,797,72
2024-06-28,summer_promotion,620.13,31674,1253,102
2024-06-29,summer_promotion,784.73,42904,1070,74
2024-06-30,summer_promotion,623.32,34657,975,61
2024-07-01,back_to_school,504.48,25600,710,52
2024-07-02,back_to_school,821.26,45522,1279,106
2024-07-03,back_to_school,789.83,45473,1440,91
2024-07-04,back_to_school,428.78,22205,702,41
2024-07-05,back_to_school,468.46,25076,528,30
2024-07-06,back_to_school,609.94,34795,1174,115
2024-07-07,back_to_school,789.43,46589,1436,165
2024-07-08,back_to_school,801.4,47508,1336,119
2024-07-09,back_to_school,385.66,20000,394,29
2024-07-10,back_to_school,729.56,39345,1584,133
2024-07-11,back_to_school,628.14,32710,1141,94
2024-07-12,back_to_school,749.7,47447,1618,108
2024-07-13,back_to_school,679.3,41984,1490,132
2024-07-14,back_to_school,721.64,44453,853,90
2024-07-15,back_to_school,703.43,39896,1177,102
2024-07-16,back_to_school,685.18,30988,1116,94
2024-07-17,back_to_school,780.02,45139,1417,119
2024-07-18,back_to_school,689.13,37748,1321,96
2024-07-19,back_to_school,480.83,24315,611,44
2024-07-20,back_to_school,657.5,29176,762,72
2024-07-21,back_to_school,560.05,30161,787,53
2024-07-22,back_to_school,585.0,37120,1281,75
2024-07-23,back_to_school,667.76,39602,1415,93
2024-07-24,back_to_school,611.13,40533,1120,99
2024-07-25,back_to_school,535.73,24904,750,73
2024-07-26,back_to_school,746.14,36387,1088,77
2024-07-27,back_to_school,389.7,22393,897,94
2024-07-28,back_to_school,567.29,34995,1321,104
2024-07-29,back_to_school,618.33,32023,1072,118
2024-07-30,back_to_school,517.26,24301,891,75
2024-07-31,back_to_school,411.19,19761,556,41
2024-08-01,back_to_school,655.17,39178,1235,106
2024-08-02,back_to_school,537.96,32258,1260,101
2024-08-03,back_to_school,538.58,35609,1318,93
2024-08-04,back_to_school,434.03,22700,871,66
2024-08-05,back_to_school,593.48,30357,1081,113
2024-08-06,back_to_school,482.02,25235,791,59
2024-08-07,back_to_school,489.11,28781,955,90
2024-08-08,back_to_school,787.93,40911,1436,112
2024-08-09,back_to_school,611.42,34246,1081,67
2024-08-10,back_to_school,787.46,43274,1154,59
2024-08-11,back_to_school,618.77,35825,1342,135
2024-08-12,back_to_school,579.54,33528,828,71
2024-08-13,back_to_school,722.54,36497,1153,99
2024-08-14,back_to_school,636.81,39990,1080,112
2024-08-15,back_to_school,483.99,24286,693,57
2024-08-16,back_to_school,567.01,32268,1048,122
2024-08-17,back_to_school,664.21,34942,1198,111
2024-08-18,back_to_school,600.67,28576,812,70
2024-08-19,back_to_school,713.6,40608,1299,119
2024-08-20,back_to_school,567.42,31553,1247,125
2024-08-21,back_to_school,771.1,40035,1339,93
2024-08-22,back_to_school,722.81,37293,963,73
2024-08-23,back_to_school,649.32,26727,676,67
2024-08-24,back_to_school,631.9,33997,828,89
2024-08-25,back_to_school,734.4,42721,1146,106
2024-08-26,back_to_school,747.18,38964,1214,93
2024-08-27,back_to_school,687.12,36195,1115,70
2024-08-28,back_to_school,437.91,26069,1049,101
2024-08-29,back_to_school,777.12,39548,1271,114
2024-08-30,back_to_school,602.53,38439,990,74
2024-08-31,back_to_school,582.11,29043,1062,58
2024-09-01,coffee_expansion_campaign,613.56,21790,839,64
2024-09-01,mid_autumn_campaign,692.5,41074,1395,146
2024-09-02,mid_autumn_campaign,816.51,44997,1621,146
2024-09-02,coffee_expansion_campaign,686.63,37832,1494,104
2024-09-03,coffee_expansion_campaign,609.49,19278,650,40
2024-09-03,mid_autumn_campaign,630.14,32208,928,86
2024-09-04,mid_autumn_campaign,523.89,31189,1135,88
2024-09-04,coffee_expansion_campaign,698.56,32084,1540,89
2024-09-05,coffee_expansion_campaign,686.35,25453,1214,91
2024-09-05,mid_autumn_campaign,614.87,33556,1066,107
2024-09-06,mid_autumn_campaign,582.16,32309,735,68
2024-09-06,coffee_expansion_campaign,482.67,27110,1276,80
2024-09-07,mid_autumn_campaign,431.2,22375,906,100
2024-09-07,coffee_expansion_campaign,586.47,24512,835,69
2024-09-08,coffee_expansion_campaign,510.88,33968,1706,111
2024-09-08,mid_autumn_campaign,538.56,25213,869,68
2024-09-09,coffee_expansion_campaign,418.96,28184,1246,72
2024-09-09,mid_autumn_campaign,613.2,28394,1081,116
2024-09-10,mid_autumn_campaign,430.86,21399,620,59
2024-09-10,coffee_expansion_campaign,448.05,22300,1032,60
2024-09-11,mid_autumn_campaign,377.81,20926,656,47
2024-09-11,coffee_expansion_campaign,475.67,25651,958,81
2024-09-12,mid_autumn_campaign,650.74,27848,714,51
2024-09-12,coffee_expansion_campaign,540.91,30996,1194,97
2024-09-13,mid_autumn_campaign,651.47,33978,964,88
2024-09-13,coffee_expansion_campaign,452.19,33216,1153,92
2024-09-14,coffee_expansion_campaign,633.61,33938,1427,90
2024-09-14,mid_autumn_campaign,530.04,26732,828,73
2024-09-15,coffee_expansion_campaign,565.29,30203,1459,121
2024-09-15,mid_autumn_campaign,854.82,40914,1388,114
2024-09-16,coffee_expansion_campaign,569.34,39919,1786,120
2024-09-16,mid_autumn_campaign,553.31,34920,1272,121
2024-09-17,mid_autumn_campaign,534.15,26349,897,72
2024-09-17,coffee_expansion_campaign,552.62,25149,1091,63
2024-09-18,coffee_expansion_campaign,584.51,33178,1232,82
2024-09-18,mid_autumn_campaign,522.22,30399,808,59
2024-09-19,mid_autumn_campaign,661.64,35621,1281,92
2024-09-19,coffee_expansion_campaign,411.12,19225,758,63
2024-09-20,mid_autumn_campaign,653.43,32798,1292,125
2024-09-20,coffee_expansion_campaign,615.16,26618,937,68
2024-09-21,mid_autumn_campaign,629.36,39852,1372,104
2024-09-21,coffee_expansion_campaign,634.02,26665,1222,70
2024-09-22,mid_autumn_campaign,740.99,41796,1620,141
2024-09-22,coffee_expansion_campaign,587.27,27237,1080,64
2024-09-23,mid_autumn_campaign,701.52,34625,913,58
2024-09-23,coffee_expansion_campaign,597.13,28821,1042,71
2024-09-24,coffee_expansion_campaign,568.37,23970,963,68
2024-09-24,mid_autumn_campaign,660.81,28388,676,42
2024-09-25,mid_autumn_campaign,607.2,34610,992,95
2024-09-25,coffee_expansion_campaign,524.27,35044,1198,84
2024-09-26,mid_autumn_campaign,616.41,37927,1421,106
2024-09-26,coffee_expansion_campaign,610.7,25232,1108,73
2024-09-27,mid_autumn_campaign,604.44,32348,1134,100
2024-09-27,coffee_expansion_campaign,819.72,28991,1230,79
2024-09-28,mid_autumn_campaign,586.94,34423,1139,110
2024-09-28,coffee_expansion_campaign,615.68,33537,1599,133
2024-09-29,coffee_expansion_campaign,622.29,32715,1131,97
2024-09-29,mid_autumn_campaign,588.19,31521,1179,117
2024-09-30,mid_autumn_campaign,711.36,41396,1313,115
2024-09-30,coffee_expansion_campaign,550.88,25036,938,71
2024-10-01,mid_autumn_campaign,600.96,26604,723,78
2024-10-01,coffee_expansion_campaign,460.32,25880,1075,72
2024-10-02,coffee_expansion_campaign,603.47,26538,1142,81
2024-10-02,mid_autumn_campaign,578.83,21932,706,61
2024-10-03,mid_autumn_campaign,459.45,31144,1196,116
2024-10-03,coffee_expansion_campaign,602.75,28049,1328,86
2024-10-04,coffee_expansion_campaign,621.07,29331,1247,74
2024-10-04,mid_autumn_campaign,565.41,32409,1199,111
2024-10-05,coffee_expansion_campaign,732.48,25987,1168,73
2024-10-05,mid_autumn_campaign,516.28,28710,959,85
2024-10-06,coffee_expansion_campaign,549.47,29431,1325,92
2024-10-06,mid_autumn_campaign,478.08,26778,876,78
2024-10-07,mid_autumn_campaign,604.29,27838,1030,99
2024-10-07,coffee_expansion_campaign,535.82,31600,1348,85
2024-10-08,mid_autumn_campaign,446.37,24045,684,53
2024-10-08,coffee_expansion_campaign,497.41,26553,1071,75
2024-10-09,mid_autumn_campaign,684.87,39363,1675,145
2024-10-09,coffee_expansion_campaign,706.12,23906,850,72
2024-10-10,coffee_expansion_campaign,530.94,19577,727,44
2024-10-10,mid_autumn_campaign,467.74,25726,526,58
2024-10-11,coffee_expansion_campaign,615.9,28022,1237,90
2024-10-11,mid_autumn_campaign,607.38,34544,1151,83
2024-10-12,coffee_expansion_campaign,424.21,25439,1099,88
2024-10-12,mid_autumn_campaign,567.46,28168,844,74
2024-10-13,mid_autumn_campaign,455.46,29002,786,75
2024-10-13,coffee_expansion_campaign,425.33,26668,1020,66
2024-10-14,coffee_expansion_campaign,613.21,24860,959,66
2024-10-14,mid_autumn_campaign,511.68,23945,820,70
2024-10-15,coffee_expansion_campaign,589.42,34919,1730,118
2024-10-15,mid_autumn_campaign,552.01,29583,863,78
2024-10-16,mid_autumn_campaign,524.39,28300,1068,68
2024-10-17,mid_autumn_campaign,514.07,25625,722,46
2024-10-18,mid_autumn_campaign,543.08,29649,935,56
2024-10-19,mid_autumn_campaign,639.15,36919,1197,82
2024-10-20,mid_autumn_campaign,482.44,31333,1272,114
2024-10-21,mid_autumn_campaign,476.27,29023,954,102
2024-10-22,mid_autumn_campaign,510.42,28744,890,83
2024-10-23,mid_autumn_campaign,504.1,29701,893,62
2024-10-24,mid_autumn_campaign,626.23,34409,739,60
2024-10-25,mid_autumn_campaign,578.77,31635,1333,97
2024-10-26,mid_autumn_campaign,566.62,24762,612,45
2024-10-27,mid_autumn_campaign,554.88,29086,1022,95
2024-10-28,mid_autumn_campaign,670.82,35293,1215,88
2024-10-29,mid_autumn_campaign,604.83,34090,1004,36
2024-10-30,mid_autumn_campaign,501.57,34384,1083,79
2024-10-31,mid_autumn_campaign,578.81,34755,1169,93
2024-11-01,year_end_promotion,638.82,33104,861,75
2024-11-02,year_end_promotion,1054.56,62948,1826,125
2024-11-03,year_end_promotion,622.16,34917,1215,114
2024-11-04,year_end_promotion,880.06,40901,915,90
2024-11-05,year_end_promotion,704.0,45461,973,64
2024-11-06,year_end_promotion,688.9,37910,1336,100
2024-11-07,year_end_promotion,917.06,42075,1237,80
2024-11-08,year_end_promotion,744.59,37018,1236,165
2024-11-09,year_end_promotion,622.79,32549,1149,95
2024-11-10,year_end_promotion,1038.88,49314,1762,125
2024-11-11,year_end_promotion,949.29,51653,1710,126
2024-11-12,year_end_promotion,551.1,25897,917,72
2024-11-13,year_end_promotion,937.09,42836,1503,146
2024-11-14,year_end_promotion,497.23,27503,1143,81
2024-11-15,year_end_promotion,976.43,52426,1896,146
2024-11-16,year_end_promotion,712.05,36293,1092,81
2024-11-17,year_end_promotion,696.7,41744,1210,79
2024-11-18,year_end_promotion,688.25,38768,805,72
2024-11-19,year_end_promotion,934.9,56974,1693,119
2024-11-20,year_end_promotion,854.53,46416,1786,149
2024-11-21,year_end_promotion,765.26,34995,1080,90
2024-11-22,year_end_promotion,1005.34,54427,2105,213
2024-11-23,year_end_promotion,714.89,33510,964,77
2024-11-24,year_end_promotion,708.86,40846,1443,145
2024-11-25,year_end_promotion,871.42,44438,1512,105
2024-11-26,year_end_promotion,852.07,41843,1580,69
2024-11-27,year_end_promotion,956.6,56169,1785,157
2024-11-28,year_end_promotion,860.78,52614,2117,177
2024-11-29,year_end_promotion,1074.47,53515,1823,163
2024-11-30,year_end_promotion,641.86,35609,1020,96
2024-12-01,year_end_promotion,697.56,30134,768,63
2024-12-02,year_end_promotion,876.77,48707,1372,129
2024-12-03,year_end_promotion,748.24,39112,1442,116
2024-12-04,year_end_promotion,549.53,31724,1014,78
2024-12-05,year_end_promotion,1022.71,51019,1798,152
2024-12-06,year_end_promotion,1218.28,52439,1728,152
2024-12-07,year_end_promotion,994.23,50800,1463,151
2024-12-08,year_end_promotion,766.41,42294,1341,118
2024-12-09,year_end_promotion,628.72,31678,1003,84
2024-12-10,year_end_promotion,993.76,56170,1957,161
2024-12-11,year_end_promotion,1017.77,50891,1602,97
2024-12-12,year_end_promotion,673.11,39380,1249,69
2024-12-13,year_end_promotion,823.18,42936,1128,99
2024-12-14,year_end_promotion,789.18,42286,1550,114
2024-12-15,year_end_promotion,990.14,51442,1578,160
2024-12-16,year_end_promotion,885.8,45311,1421,122
2024-12-17,year_end_promotion,612.18,35143,1122,71
2024-12-18,year_end_promotion,688.25,40306,1032,117
2024-12-19,year_end_promotion,669.52,36628,702,57
2024-12-20,year_end_promotion,750.36,42244,1388,107
2024-12-21,year_end_promotion,1148.52,66552,1878,165
2024-12-22,year_end_promotion,395.72,19784,752,56
2024-12-23,year_end_promotion,847.06,39502,1411,118
2024-12-24,year_end_promotion,824.62,48488,1938,182
2024-12-25,year_end_promotion,565.39,31454,1040,68
2024-12-26,year_end_promotion,582.1,29626,896,72
2024-12-27,year_end_promotion,712.79,38605,1281,100
2024-12-28,year_end_promotion,879.18,43780,1043,85
2024-12-29,year_end_promotion,952.88,65726,1384,103
2024-12-30,year_end_promotion,690.33,37817,1032,86
2024-12-31,year_end_promotion,969.07,47328,1482,157
2025-01-01,tet_promotion,1191.78,52168,2195,158
2025-01-02,tet_promotion,1083.78,55092,1622,116
2025-01-03,tet_promotion,1143.41,55726,1417,104
2025-01-04,tet_promotion,1027.8,42708,1525,110
2025-01-05,tet_promotion,1163.2,71370,2378,215
2025-01-06,tet_promotion,944.43,46630,1039,82
2025-01-07,tet_promotion,926.77,36573,1211,126
2025-01-08,tet_promotion,1103.99,66338,2018,136
2025-01-09,tet_promotion,1041.08,53391,1393,136
2025-01-10,tet_promotion,1060.75,52487,1719,138
2025-01-11,tet_promotion,1144.78,71712,2057,134
2025-01-12,tet_promotion,1287.15,86658,2492,172
2025-01-13,tet_promotion,806.31,42975,1389,108
2025-01-14,tet_promotion,1186.82,57658,1663,106
2025-01-15,tet_promotion,1289.55,76916,2950,207
2025-01-16,tet_promotion,1280.94,70554,2499,228
2025-01-17,tet_promotion,972.3,50967,1232,92
2025-01-18,tet_promotion,990.15,46214,1495,151
2025-01-19,tet_promotion,940.9,44972,1242,106
2025-01-20,tet_promotion,1358.51,73897,2376,154
2025-01-21,tet_promotion,1095.24,62531,1867,154
2025-01-22,tet_promotion,910.4,52557,2026,179
2025-01-23,tet_promotion,1128.16,60643,1739,124
2025-01-24,tet_promotion,958.28,51866,1652,161
2025-01-25,tet_promotion,1171.49,72765,2602,206
2025-01-26,tet_promotion,1051.99,46296,1861,138
2025-01-27,tet_promotion,958.27,61399,1630,119
2025-01-28,tet_promotion,1022.65,51229,1657,143
2025-01-29,tet_promotion,1152.84,60942,2156,168
2025-01-30,tet_promotion,1148.42,69296,1616,128
2025-01-31,tet_promotion,1068.78,45438,760,66
2025-02-01,tet_promotion,915.34,53149,1694,140
2025-02-02,tet_promotion,970.35,52497,1440,108
2025-02-03,tet_promotion,1181.46,61476,2117,176
2025-02-04,tet_promotion,972.54,46572,1682,118
2025-02-05,tet_promotion,1104.83,49120,1635,145
2025-02-06,tet_promotion,916.75,40430,1260,106
2025-02-07,tet_promotion,938.22,46506,1695,137
2025-02-08,tet_promotion,957.96,55951,1781,129
2025-02-09,tet_promotion,1196.74,61523,2246,165
2025-02-10,tet_promotion,1095.11,66440,2272,205
2025-02-11,tet_promotion,1118.51,65409,2115,189
2025-02-12,tet_promotion,993.24,64254,1774,168
2025-02-13,tet_promotion,854.31,48379,1860,124
2025-02-14,tet_promotion,1360.34,65242,1820,159
2025-02-15,tet_promotion,832.66,49269,1693,73
2025-02-16,tet_promotion,772.39,38102,1294,86
2025-02-17,tet_promotion,901.8,51465,1389,121
2025-02-18,tet_promotion,782.8,46389,1805,119
2025-02-19,tet_promotion,598.31,26178,958,71
2025-02-20,tet_promotion,1226.96,56092,1527,124
2025-02-21,tet_promotion,1229.52,64127,1718,149
2025-02-22,tet_promotion,1047.98,58999,1827,134
2025-02-23,tet_promotion,1035.95,40522,1344,135
2025-02-24,tet_promotion,1133.89,54330,1319,134
2025-02-25,tet_promotion,938.22,48959,1612,119
2025-02-26,tet_promotion,1039.4,64495,1896,210
2025-02-27,tet_promotion,1102.7,60919,2225,214
2025-02-28,tet_promotion,1226.75,69465,2013,214
2025-03-01,food_launch_campaign,513.25,37672,1673,110
2025-03-01,spring_campaign,588.21,28591,1037,95
2025-03-02,food_launch_campaign,596.47,29295,1312,72
2025-03-02,spring_campaign,601.28,32381,1125,124
2025-03-03,food_launch_campaign,781.33,35229,1403,84
2025-03-03,spring_campaign,596.56,27536,799,71
2025-03-04,food_launch_campaign,776.16,36670,1499,109
2025-03-04,spring_campaign,582.92,28909,1024,95
2025-03-05,food_launch_campaign,646.25,35225,1488,99
2025-03-05,spring_campaign,582.58,32079,921,68
2025-03-06,spring_campaign,567.62,25861,866,70
2025-03-06,food_launch_campaign,618.16,32240,1039,62
2025-03-07,food_launch_campaign,830.72,28217,893,58
2025-03-07,spring_campaign,549.21,29647,962,69
2025-03-08,spring_campaign,539.23,26288,1010,58
2025-03-08,food_launch_campaign,687.39,39420,1432,104
2025-03-09,spring_campaign,593.25,34459,908,61
2025-03-09,food_launch_campaign,880.29,33673,1096,73
2025-03-10,food_launch_campaign,847.17,35417,1258,81
2025-03-10,spring_campaign,494.98,21174,792,61
2025-03-11,food_launch_campaign,652.1,42936,1922,121
2025-03-11,spring_campaign,476.94,23493,757,57
2025-03-12,food_launch_campaign,586.2,31830,1323,95
2025-03-12,spring_campaign,496.37,27647,743,56
2025-03-13,spring_campaign,610.01,29596,936,67
2025-03-13,food_launch_campaign,682.55,44826,1777,112
2025-03-14,spring_campaign,878.38,44184,1528,104
2025-03-14,food_launch_campaign,624.21,32909,1487,112
2025-03-15,spring_campaign,468.88,24334,716,53
2025-03-15,food_launch_campaign,726.59,42050,1788,99
2025-03-16,food_launch_campaign,570.26,37276,1439,95
2025-03-16,spring_campaign,585.4,33765,1369,150
2025-03-17,food_launch_campaign,678.86,40024,1562,92
2025-03-17,spring_campaign,594.57,37523,1481,105
2025-03-18,food_launch_campaign,794.78,25317,1000,53
2025-03-18,spring_campaign,534.44,27721,1128,88
2025-03-19,food_launch_campaign,649.26,39618,1730,122
2025-03-19,spring_campaign,559.22,33771,1014,79
2025-03-20,spring_campaign,648.81,34599,656,40
2025-03-20,food_launch_campaign,748.99,30399,1382,74
2025-03-21,food_launch_campaign,560.01,38135,1648,95
2025-03-21,spring_campaign,659.44,29003,1070,84
2025-03-22,spring_campaign,609.89,32854,722,49
2025-03-22,food_launch_campaign,664.09,38796,1359,86
2025-03-23,food_launch_campaign,894.61,34853,1188,66
2025-03-23,spring_campaign,468.72,25131,964,73
2025-03-24,spring_campaign,590.16,24169,701,52
2025-03-24,food_launch_campaign,726.98,36042,1636,121
2025-03-25,food_launch_campaign,916.27,41137,1804,101
2025-03-25,spring_campaign,562.37,31333,1184,94
2025-03-26,spring_campaign,625.44,27049,916,73
2025-03-26,food_launch_campaign,538.9,35818,1322,101
2025-03-27,food_launch_campaign,814.25,51263,2327,125
2025-03-27,spring_campaign,393.97,21365,590,55
2025-03-28,spring_campaign,633.06,33408,1316,102
2025-03-28,food_launch_campaign,687.52,36067,1158,80
2025-03-29,spring_campaign,550.28,28897,910,61
2025-03-29,food_launch_campaign,714.51,41987,1345,79
2025-03-30,spring_campaign,646.27,35417,1004,57
2025-03-30,food_launch_campaign,709.84,31140,1154,65
2025-03-31,spring_campaign,716.3,43025,1528,145
2025-03-31,food_launch_campaign,732.41,36974,1674,105
2025-04-01,summer_promotion,979.72,53490,2105,166
2025-04-01,food_launch_campaign,605.63,38223,1685,119
2025-04-02,summer_promotion,624.35,33074,987,88
2025-04-02,food_launch_campaign,741.24,39756,1371,83
2025-04-03,food_launch_campaign,899.47,37127,1547,105
2025-04-03,summer_promotion,990.85,54922,2017,227
2025-04-04,summer_promotion,991.0,53129,1500,169
2025-04-04,food_launch_campaign,795.08,36768,1137,69
2025-04-05,summer_promotion,602.83,25654,556,55
2025-04-05,food_launch_campaign,926.54,32451,1218,67
2025-04-06,food_launch_campaign,666.01,39249,1609,95
2025-04-06,summer_promotion,549.31,28384,879,89
2025-04-07,summer_promotion,563.07,30105,997,102
2025-04-07,food_launch_campaign,335.64,36584,1649,95
2025-04-08,summer_promotion,717.35,39285,1189,116
2025-04-08,food_launch_campaign,728.81,35797,1439,83
2025-04-09,summer_promotion,878.74,44772,1541,93
2025-04-09,food_launch_campaign,557.78,34764,1458,111
2025-04-10,food_launch_campaign,629.64,44974,1772,126
2025-04-10,summer_promotion,760.35,36556,1083,104
2025-04-11,food_launch_campaign,766.74,41727,1273,82
2025-04-11,summer_promotion,1044.58,56904,1767,137
2025-04-12,food_launch_campaign,731.77,33574,1311,79
2025-04-12,summer_promotion,854.85,44671,1637,171
2025-04-13,summer_promotion,838.51,42820,1523,110
2025-04-13,food_launch_campaign,502.44,37530,1452,81
2025-04-14,summer_promotion,513.85,30824,1274,129
2025-04-14,food_launch_campaign,621.23,35922,1434,104
2025-04-15,summer_promotion,704.67,23680,665,60
2025-04-15,food_launch_campaign,773.43,36053,1305,98
2025-04-16,food_launch_campaign,710.16,33162,1216,80
2025-04-16,summer_promotion,699.14,42938,1189,106
2025-04-17,summer_promotion,782.93,42890,1059,85
2025-04-17,food_launch_campaign,725.27,42811,1828,118
2025-04-18,summer_promotion,787.68,40100,1009,75
2025-04-18,food_launch_campaign,640.58,36506,1114,58
2025-04-19,food_launch_campaign,710.37,37947,1279,69
2025-04-19,summer_promotion,620.38,34272,1252,108
2025-04-20,summer_promotion,801.03,41771,1363,72
2025-04-20,food_launch_campaign,497.14,49575,1727,111
2025-04-21,summer_promotion,760.21,44374,1288,118
2025-04-21,food_launch_campaign,772.16,41051,1866,105
2025-04-22,food_launch_campaign,888.71,27350,922,64
2025-04-22,summer_promotion,543.79,29056,891,79
2025-04-23,food_launch_campaign,738.74,41101,1417,104
2025-04-23,summer_promotion,769.23,50901,798,48
2025-04-24,summer_promotion,656.64,35255,1000,71
2025-04-24,food_launch_campaign,737.14,23664,853,57
2025-04-25,summer_promotion,532.9,24065,655,68
2025-04-25,food_launch_campaign,615.35,44998,1745,133
2025-04-26,food_launch_campaign,770.92,37328,1364,105
2025-04-26,summer_promotion,637.27,44157,1631,126
2025-04-27,food_launch_campaign,600.56,40468,1761,95
2025-04-27,summer_promotion,860.67,50886,1302,75
2025-04-28,summer_promotion,950.19,45136,1624,149
2025-04-28,food_launch_campaign,813.25,43286,1550,111
2025-04-29,summer_promotion,519.64,29587,1019,102
2025-04-29,food_launch_campaign,889.02,36433,1598,108
2025-04-30,summer_promotion,744.53,41560,1393,110
2025-04-30,food_launch_campaign,643.24,34784,1215,78
2025-05-01,summer_promotion,974.18,57310,2255,196
2025-05-02,summer_promotion,909.26,43235,1232,118
2025-05-03,summer_promotion,717.92,36482,1182,69
2025-05-04,summer_promotion,772.11,43251,1298,84
2025-05-05,summer_promotion,989.58,55058,1457,106
2025-05-06,summer_promotion,527.02,22616,497,34
2025-05-07,summer_promotion,806.84,46373,1439,139
2025-05-08,summer_promotion,826.94,38361,1050,90
2025-05-09,summer_promotion,842.52,50137,1239,66
2025-05-10,summer_promotion,1026.38,52883,1938,160
2025-05-11,summer_promotion,560.49,34425,1171,122
2025-05-12,summer_promotion,834.39,39580,1247,121
2025-05-13,summer_promotion,657.11,35729,1342,85
2025-05-14,summer_promotion,701.49,38108,1393,113
2025-05-15,summer_promotion,654.89,37076,1065,94
2025-05-16,summer_promotion,802.76,41893,1512,150
2025-05-17,summer_promotion,574.95,32432,1004,78
2025-05-18,summer_promotion,766.21,46188,1436,112
2025-05-19,summer_promotion,583.33,30584,974,67
2025-05-20,summer_promotion,714.23,40171,1561,123
2025-05-21,summer_promotion,1030.1,61124,2218,203
2025-05-22,summer_promotion,772.58,38554,1221,102
2025-05-23,summer_promotion,782.56,49032,2064,189
2025-05-24,summer_promotion,899.14,44684,992,81
2025-05-25,summer_promotion,797.32,49407,2187,191
2025-05-26,summer_promotion,942.92,56870,1892,181
2025-05-27,summer_promotion,817.97,51471,1387,69
2025-05-28,summer_promotion,784.48,46510,1744,132
2025-05-29,summer_promotion,841.33,42140,1504,110
2025-05-30,summer_promotion,620.53,36873,959,59
2025-05-31,summer_promotion,875.64,47737,988,100
2025-06-01,summer_promotion,599.62,30746,975,111
2025-06-02,summer_promotion,764.36,45265,1431,130
2025-06-03,summer_promotion,575.39,31041,908,62
2025-06-04,summer_promotion,808.39,48513,1683,134
2025-06-05,summer_promotion,868.1,41203,1396,127
2025-06-06,summer_promotion,755.92,39656,1305,99
2025-06-07,summer_promotion,737.7,42960,975,100
2025-06-08,summer_promotion,830.09,45811,1249,97
2025-06-09,summer_promotion,686.1,39714,1406,141
2025-06-10,summer_promotion,775.01,32625,894,70
2025-06-11,summer_promotion,810.66,36550,1140,96
2025-06-12,summer_promotion,683.3,36002,1566,130
2025-06-13,summer_promotion,1033.0,56976,1630,149
2025-06-14,summer_promotion,707.38,37737,790,69
2025-06-15,summer_promotion,682.81,41151,1342,104
2025-06-16,summer_promotion,618.85,33280,1004,72
2025-06-17,summer_promotion,1014.53,53552,1953,204
2025-06-18,summer_promotion,815.07,46667,1611,157
2025-06-19,summer_promotion,837.86,47343,1547,117
2025-06-20,summer_promotion,700.94,34969,1152,117
2025-06-21,summer_promotion,631.57,31607,856,70
2025-06-22,summer_promotion,897.82,46360,1553,77
2025-06-23,summer_promotion,738.93,41653,1205,71
2025-06-24,summer_promotion,821.02,43450,1779,133
2025-06-25,summer_promotion,737.7,37881,1230,69
2025-06-26,summer_promotion,942.32,53936,1664,129
2025-06-27,summer_promotion,828.92,46120,1379,111
2025-06-28,summer_promotion,805.33,41155,1248,95
2025-06-29,summer_promotion,710.29,32721,893,79
2025-06-30,summer_promotion,865.41,46096,659,40
2025-07-01,back_to_school,760.04,48110,1826,146
2025-07-02,back_to_school,664.25,33939,1376,118
2025-07-03,back_to_school,593.01,35029,1264,68
2025-07-04,back_to_school,629.74,37412,1365,89
2025-07-05,back_to_school,709.22,41612,1403,95
2025-07-06,back_to_school,686.6,39449,1359,94
2025-07-07,back_to_school,1004.86,55200,1361,106
2025-07-08,back_to_school,366.21,18207,580,68
2025-07-09,back_to_school,735.63,41062,1471,127
2025-07-10,back_to_school,636.65,39174,1358,144
2025-07-11,back_to_school,841.33,40684,1216,94
